,word,transcript,neighbours
4619,"['п', 'о', 'с', 'е', 'л', 'и', 'в', 'ш', 'и', 'с', 'ь']","['p', 'a', ""s'"", 'i', ""l'"", 'i', 'f', 'sh', 'y', ""s'""]",[]
4620,"['п', 'о', 'с', 'е', 'л', 'и', 'л', 'и', 'с', 'ь']","['p', 'a', ""s'"", 'i', ""l'"", 'i', ""l'"", 'i', ""s'""]",[]
4621,"['п', 'о', 'с', 'е', 'л', 'к', 'а']","['p', 'a', ""s'"", 'o', 'l', 'k', 'a']","[['p', 'a', ""s'"", 'o', 'l', ""k'"", 'i']]"
4622,"['п', 'о', 'с', 'е', 'л', 'к', 'е']","['p', 'a', ""s'"", 'o', 'l', ""k'"", 'i']","[['p', 'a', ""s'"", 'o', 'l', 'k', 'a']]"
4623,"['п', 'о', 'с', 'е', 'л', 'о', 'к']","['p', 'a', ""s'"", 'o', 'l', 'a', 'k']",[]
4624,"['п', 'о', 'с', 'и', 'д', 'е', 'л']","['p', 'a', ""s'"", 'i', ""d'"", 'e', 'l']","[['p', 'r', 'a', ""s'"", 'i', ""d'"", 'e', 'l']]"
4625,"['п', 'о', 'с', 'и', 'л', 'ь', 'н', 'е', 'е']","['p', 'a', ""s'"", 'i', ""l'"", ""n'"", 'e', 'j', 'i']",[]
4626,"['п', 'о', 'с', 'к', 'о', 'л', 'ь', 'к', 'у']","['p', 'a', 's', 'k', 'o', ""l'"", 'k', 'u']",[]
4627,"['п', 'о', 'с', 'л', 'а', 'л']","['p', 'a', 's', 'l', 'a', 'l']",[]
4628,"['п', 'о', 'с', 'л', 'е']","['p', 'o', 's', ""l'"", 'i']","[['p', 'o', ""l'"", 'i']]"
4629,"['п', 'о', 'с', 'л', 'е', 'д', 'н', 'е', 'г', 'о']","['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'v', 'a']",[]
4630,"['п', 'о', 'с', 'л', 'е', 'д', 'н', 'е', 'е']","['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'j', 'i']","[['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'i'], ['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'j'], ['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'm']]"
4631,"['п', 'о', 'с', 'л', 'е', 'д', 'н', 'е', 'й']","['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'j']","[['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'm'], ['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'j', 'i'], ['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'j']]"
4632,"['п', 'о', 'с', 'л', 'е', 'д', 'н', 'е', 'м']","['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'm']","[['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'j'], ['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'j', 'i']]"
4633,"['п', 'о', 'с', 'л', 'е', 'д', 'н', 'и', 'е']","['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'i']","[['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'j', 'i'], ['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'j']]"
4634,"['п', 'о', 'с', 'л', 'е', 'д', 'н', 'и', 'й']","['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'j']","[['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'i'], ['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'j']]"
4635,"['п', 'о', 'с', 'л', 'е', 'д', 'н', 'ю', 'ю']","['p', 'a', 's', ""l'"", 'e', 'd', ""n'"", 'u', 'j', 'u']",[]
4636,"['п', 'о', 'с', 'л', 'е', 'д', 'н', 'я', 'я']","['p', 'a', 's', ""l'"", 'e', ""d'"", ""n'"", 'i', 'i']",[]
4637,"['п', 'о', 'с', 'л', 'е', 'д', 'о', 'в', 'а', 'т', 'е', 'л', 'ь', 'н', 'о', 'с', 'т', 'и']","['p', 'a', 's', ""l'"", 'e', 'd', 'a', 'v', 'a', ""t'"", 'i', ""l'"", 'n', 'a', ""s'"", ""t'"", 'i']",[]
4638,"['п', 'о', 'с', 'л', 'е', 'д', 'с', 'т', 'в', 'и', 'я']","['p', 'a', 's', ""l'"", 'e', 'c', 't', ""v'"", 'i', 'j', 'a']",[]
4639,"['п', 'о', 'с', 'л', 'е', 'д', 'у', 'ю', 'щ', 'и', 'х']","['p', 'a', 's', ""l'"", 'e', 'd', 'u', 'j', 'u', 'sc', 'i', 'h']",[]
4640,"['п', 'о', 'с', 'л', 'е', 'з', 'а', 'в', 'т', 'р', 'а']","['p', 'a', 's', ""l'"", 'i', 'z', 'a', 'f', 't', 'r', 'a']",[]
4641,"['п', 'о', 'с', 'л', 'о', 'в', 'и', 'ц', 'ы']","['p', 'a', 's', 'l', 'o', ""v'"", 'i', 'c', 'y']",[]
4642,"['п', 'о', 'с', 'л', 'о', 'м']","['p', 'a', 's', 'l', 'o', 'm']",[]
4643,"['п', 'о', 'с', 'м', 'е', 'и', 'в', 'а', 'л', 'и', 'с', 'ь']","['p', 'a', 's', ""m'"", 'e', 'i', 'v', 'a', ""l'"", 'i', ""s'""]",[]
4644,"['п', 'о', 'с', 'м', 'е', 'л', 'а']","['p', 'a', 's', ""m'"", 'e', 'l', 'a']",[]
4645,"['п', 'о', 'с', 'м', 'о', 'т', 'р', 'е', 'в']","['p', 'a', 's', 'm', 'a', 't', ""r'"", 'e', 'f']","[['p', 'a', 's', 'm', 'a', 't', ""r'"", 'e', 'l']]"
4646,"['п', 'о', 'с', 'м', 'о', 'т', 'р', 'е', 'л']","['p', 'a', 's', 'm', 'a', 't', ""r'"", 'e', 'l']","[['p', 'a', 's', 'm', 'a', 't', ""r'"", 'e', 'f'], ['p', 'a', 's', 'm', 'a', 't', ""r'"", 'e', ""l'"", 'i'], ['p', 'a', 's', 'm', 'a', 't', ""r'"", 'e', 'l', 'a']]"
4647,"['п', 'о', 'с', 'м', 'о', 'т', 'р', 'е', 'л', 'а']","['p', 'a', 's', 'm', 'a', 't', ""r'"", 'e', 'l', 'a']","[['p', 'a', 's', 'm', 'a', 't', ""r'"", 'e', 'l'], ['p', 'a', 's', 'm', 'a', 't', ""r'"", 'e', ""l'"", 'i']]"
4648,"['п', 'о', 'с', 'м', 'о', 'т', 'р', 'е', 'л', 'и']","['p', 'a', 's', 'm', 'a', 't', ""r'"", 'e', ""l'"", 'i']","[['p', 'a', 's', 'm', 'a', 't', ""r'"", 'e', 'l'], ['p', 'a', 's', 'm', 'a', 't', ""r'"", 'e', 'l', 'a']]"
4649,"['п', 'о', 'с', 'м', 'о', 'т', 'р', 'е', 'т', 'ь']","['p', 'a', 's', 'm', 'a', 't', ""r'"", 'e', ""t'""]",[]
4650,"['п', 'о', 'с', 'о', 'в', 'е', 'т', 'о', 'в', 'а', 'т', 'ь', 'с', 'я']","['p', 'a', 's', 'a', ""v'"", 'e', 't', 'a', 'v', 'a', 'c', 'a']",[]
4651,"['п', 'о', 'с', 'п', 'е', 'в', 'а', 'л']","['p', 'a', 's', ""p'"", 'i', 'v', 'a', 'l']",[]
4652,"['п', 'о', 'с', 'п', 'е', 'ш', 'н', 'о']","['p', 'a', 's', ""p'"", 'e', 'sh', 'n', 'a']",[]
4653,"['п', 'о', 'с', 'п', 'е', 'ш', 'н', 'о', 'с', 'т', 'ь', 'ю']","['p', 'a', 's', ""p'"", 'e', 'sh', 'n', 'a', ""s'"", ""t'"", 'j', 'u']",[]
4654,"['п', 'о', 'с', 'п', 'е', 'ш', 'н', 'ы', 'м']","['p', 'a', 's', ""p'"", 'e', 'sh', 'n', 'y', 'm']",[]
4655,"['п', 'о', 'с', 'р', 'е', 'д', 'с', 'т', 'в', 'е', 'н', 'н', 'ы', 'й']","['p', 'a', 's', ""r'"", 'e', 'c', 't', ""v'"", 'i', 'n', 'y', 'j']",[]
4656,"['п', 'о', 'с', 'т', 'а', 'в', 'и', 'л']","['p', 'a', 's', 't', 'a', ""v'"", 'i', 'l']","[['a', 's', 't', 'a', ""v'"", 'i', 'l'], ['p', 'a', 's', 't', 'a', ""v'"", 'i', 'l', 'a']]"
4657,"['п', 'о', 'с', 'т', 'а', 'в', 'и', 'л', 'а']","['p', 'a', 's', 't', 'a', ""v'"", 'i', 'l', 'a']","[['p', 'a', 's', 't', 'a', ""v'"", 'i', 'l']]"
4658,"['п', 'о', 'с', 'т', 'а', 'в', 'ь']","['p', 'a', 's', 't', 'a', ""f'""]",[]
4659,"['п', 'о', 'с', 'т', 'а', 'р', 'а', 'е', 'т', 'с', 'я']","['p', 'a', 's', 't', 'a', 'r', 'a', 'j', 'i', 'c', 'a']",[]
4660,"['п', 'о', 'с', 'т', 'а', 'р', 'а', 'й', 'с', 'я']","['p', 'a', 's', 't', 'a', 'r', 'a', 'j', ""s'"", 'a']",[]
4661,"['п', 'о', 'с', 'т', 'а', 'р', 'а', 'ю', 'с', 'ь']","['p', 'a', 's', 't', 'a', 'r', 'a', 'j', 'u', ""s'""]",[]
4662,"['п', 'о', 'с', 'т', 'е', 'л', 'и']","['p', 'a', ""s'"", ""t'"", 'e', ""l'"", 'i']","[['p', 'a', ""s'"", ""t'"", 'e', ""l'""]]"
4663,"['п', 'о', 'с', 'т', 'е', 'л', 'ь']","['p', 'a', ""s'"", ""t'"", 'e', ""l'""]","[['p', 'a', ""s'"", ""t'"", 'e', ""l'"", 'i']]"
4664,"['п', 'о', 'с', 'т', 'е', 'п', 'е', 'н', 'н', 'о']","['p', 'a', ""s'"", ""t'"", 'i', ""p'"", 'e', 'n', 'n', 'a']",[]
4665,"['п', 'о', 'с', 'т', 'о', 'й']","['p', 'a', 's', 't', 'o', 'j']","[['p', 'r', 'a', 's', 't', 'o', 'j']]"
4666,"['п', 'о', 'с', 'т', 'о', 'р', 'о', 'н', 'н', 'е', 'г', 'о']","['p', 'a', 's', 't', 'a', 'r', 'o', ""n'"", ""n'"", 'i', 'v', 'a']",[]
4667,"['п', 'о', 'с', 'т', 'о', 'я', 'л']","['p', 'a', 's', 't', 'a', 'j', 'a', 'l']",[]
4668,"['п', 'о', 'с', 'т', 'о', 'я', 'н', 'н', 'о']","['p', 'a', 's', 't', 'a', 'j', 'a', 'n', 'n', 'a']",[]
4669,"['п', 'о', 'с', 'т', 'о', 'я', 'н', 'н', 'о', 'м', 'у']","['p', 'a', 's', 't', 'a', 'j', 'a', 'n', 'a', 'm', 'u']",[]
4670,"['п', 'о', 'с', 'т', 'о', 'я', 'н', 'с', 'т', 'в', 'е']","['p', 'a', 's', 't', 'a', 'j', 'a', 'n', 's', 't', ""v'"", 'i']",[]
4671,"['п', 'о', 'с', 'т', 'р', 'о', 'е', 'н']","['p', 'a', 's', 't', 'r', 'o', 'j', 'i', 'n']",[]
4672,"['п', 'о', 'с', 'т', 'у', 'к', 'и', 'в', 'а', 'е', 'т']","['p', 'a', 's', 't', 'u', ""k'"", 'i', 'v', 'a', 'i', 't']",[]
4673,"['п', 'о', 'с', 'т', 'у', 'п', 'а', 'е', 'т']","['p', 'a', 's', 't', 'u', 'p', 'a', 'j', 'i', 't']",[]
4674,"['п', 'о', 'с', 'т', 'у', 'п', 'а', 'л']","['p', 'a', 's', 't', 'u', 'p', 'a', 'l']","[['p', 'a', 's', 't', 'u', 'ch', 'a', 'l']]"
4675,"['п', 'о', 'с', 'т', 'у', 'п', 'а', 'т', 'ь']","['p', 'a', 's', 't', 'u', 'p', 'a', ""t'""]","[['p', 'a', 's', 't', 'u', 'ch', 'a', ""t'""]]"
4676,"['п', 'о', 'с', 'т', 'у', 'п', 'к', 'е']","['p', 'a', 's', 't', 'u', 'p', ""k'"", 'i']",[]
4677,"['п', 'о', 'с', 'т', 'у', 'ч', 'а', 'л']","['p', 'a', 's', 't', 'u', 'ch', 'a', 'l']","[['p', 'a', 's', 't', 'u', 'p', 'a', 'l'], ['p', 'a', 's', 't', 'u', 'ch', 'a', ""l'"", 'i']]"
4678,"['п', 'о', 'с', 'т', 'у', 'ч', 'а', 'л', 'и']","['p', 'a', 's', 't', 'u', 'ch', 'a', ""l'"", 'i']","[['p', 'a', 's', 't', 'u', 'ch', 'a', 'l']]"
4679,"['п', 'о', 'с', 'т', 'у', 'ч', 'а', 'т', 'ь']","['p', 'a', 's', 't', 'u', 'ch', 'a', ""t'""]","[['p', 'a', 's', 't', 'u', 'p', 'a', ""t'""]]"
4680,"['п', 'о', 'с', 'у', 'д', 'а']","['p', 'a', 's', 'u', 'd', 'a']","[['p', 'a', 's', 'u', 'd', 'y'], ['p', 'a', 's', 'u', ""d'"", 'i']]"
4681,"['п', 'о', 'с', 'у', 'д', 'е']","['p', 'a', 's', 'u', ""d'"", 'i']","[['p', 'a', 's', 'u', 'd', 'y'], ['p', 'a', 's', 'u', 'd', 'a']]"
4682,"['п', 'о', 'с', 'у', 'д', 'о', 'й']","['p', 'a', 's', 'u', 'd', 'a', 'j']",[]
4683,"['п', 'о', 'с', 'у', 'д', 'ы']","['p', 'a', 's', 'u', 'd', 'y']","[['p', 'a', 's', 'u', ""d'"", 'i'], ['p', 'a', 's', 'u', 'd', 'a']]"
4684,"['п', 'о', 'с', 'ы', 'л', 'а', 'е', 'т']","['p', 'a', 's', 'y', 'l', 'a', 'j', 'i', 't']","[['p', 'a', 's', 'y', 'l', 'a', 'j', 'u', 't']]"
4685,"['п', 'о', 'с', 'ы', 'л', 'а', 'ю', 'т']","['p', 'a', 's', 'y', 'l', 'a', 'j', 'u', 't']","[['p', 'a', 's', 'y', 'l', 'a', 'j', 'i', 't']]"
4686,"['п', 'о', 'с', 'ы', 'п', 'а', 'л', 'и', 'с', 'ь']","['p', 'a', 's', 'y', 'p', 'a', ""l'"", 'i', ""z'""]",[]
4687,"['п', 'о', 'т']","['p', 'o', 't']","[['o', 't'], ['p', 'o', 'p'], ['p', 'a', 'j', 'u', 't'], ['s', 'o', 't'], ['v', 'o', 't'], ['r', 'o', 't'], ['p', 'o', 'r'], ['p', 'a', 'j', 'o', 't'], ['p', 'o', 'l'], ['t', 'o', 't']]"
4688,"['п', 'о', 'т', 'в', 'е', 'р', 'ж', 'е']","['p', 'a', 't', ""v'"", 'o', 'r', 'zh', 'y']",[]
4689,"['п', 'о', 'т', 'е', 'р', 'я', 'е', 'м']","['p', 'a', ""t'"", 'i', ""r'"", 'a', 'j', 'i', 'm']",[]
4690,"['п', 'о', 'т', 'е', 'р', 'я', 'н', 'о']","['p', 'a', ""t'"", 'e', ""r'"", 'i', 'n', 'a']",[]
4691,"['п', 'о', 'т', 'е', 'ш', 'а', 'л', 'и']","['p', 'a', ""t'"", 'i', 'sh', 'a', ""l'"", 'i']",[]
4692,"['п', 'о', 'т', 'и', 'х', 'о', 'н', 'ь', 'к', 'у']","['p', 'a', ""t'"", 'i', 'h', 'o', ""n'"", 'k', 'u']",[]
4693,"['п', 'о', 'т', 'и', 'ш', 'е']","['p', 'a', ""t'"", 'i', 'sh', 'y']",[]
4694,"['п', 'о', 'т', 'о', 'м']","['p', 'a', 't', 'o', 'm']","[[""p'"", 'a', 't', 'a', 'm']]"
4695,"['п', 'о', 'т', 'о', 'м']","['p', 'o', 't', 'a', 'm']","[[""p'"", 'a', 't', 'a', 'm']]"
4696,"['п', 'о', 'т', 'о', 'р', 'а', 'п', 'л', 'и', 'в', 'а', 'л']","['p', 'a', 't', 'a', 'r', 'a', 'p', ""l'"", 'i', 'v', 'a', 'l']",[]
4697,"['п', 'о', 'т', 'р', 'е', 'б', 'н', 'о', 'с', 'т', 'ь']","['p', 'a', 't', ""r'"", 'e', 'b', 'n', 'a', ""s'"", ""t'""]",[]
4698,"['п', 'о', 'т', 'р', 'е', 'б', 'у', 'е', 'т', 'с', 'я']","['p', 'a', 't', ""r'"", 'e', 'b', 'u', 'i', 'c', 'a']",[]
4699,"['п', 'о', 'т', 'р', 'о', 'г', 'а', 'л']","['p', 'a', 't', 'r', 'o', 'g', 'a', 'l']",[]
4700,"['п', 'о', 'т', 'р', 'я', 'с', 'а', 'я']","['p', 'a', 't', ""r'"", 'i', 's', 'a', 'j', 'a']",[]
4701,"['п', 'о', 'х', 'в', 'а', 'л', 'и', 'т', 'ь']","['p', 'a', 'h', 'v', 'a', ""l'"", 'i', ""t'""]",[]
4702,"['п', 'о', 'х', 'в', 'а', 'с', 'т', 'а', 'л', 'с', 'я']","['p', 'a', 'h', 'v', 'a', 's', 't', 'a', 'l', ""s'"", 'a']",[]
4703,"['п', 'о', 'х', 'в', 'а', 'с', 'т', 'а', 'т', 'ь', 'с', 'я']","['p', 'a', 'h', 'v', 'a', 's', 't', 'a', 'c', 'a']",[]
4704,"['п', 'о', 'х', 'о', 'д']","['p', 'a', 'h', 'o', 't']","[['p', 'a', 'h', 'o', 'sh']]"
4705,"['п', 'о', 'х', 'о', 'д', 'и', 'т', 'ь']","['p', 'a', 'h', 'a', ""d'"", 'i', ""t'""]","[['p', 'a', 't', 'h', 'a', ""d'"", 'i', ""t'""]]"
4706,"['п', 'о', 'х', 'о', 'ж']","['p', 'a', 'h', 'o', 'sh']","[['p', 'a', 'h', 'o', 'zh', 'y'], ['p', 'a', 'h', 'o', 't']]"
4707,"['п', 'о', 'х', 'о', 'ж', 'е']","['p', 'a', 'h', 'o', 'zh', 'y']","[['p', 'a', 'h', 'o', 'sh'], ['p', 'a', 'h', 'u', 'zh', 'y']]"
4708,"['п', 'о', 'х', 'о', 'ж', 'и', 'й']","['p', 'a', 'h', 'o', 'zh', 'y', 'j']","[['p', 'a', 'h', 'o', 'zh', 'y', 'm']]"
4709,"['п', 'о', 'х', 'о', 'ж', 'и', 'м']","['p', 'a', 'h', 'o', 'zh', 'y', 'm']","[['p', 'a', 'h', 'o', 'zh', 'y', 'j']]"
4710,"['п', 'о', 'х', 'у', 'д', 'е', 'л', 'а']","['p', 'a', 'h', 'u', ""d'"", 'e', 'l', 'a']",[]
4711,"['п', 'о', 'х', 'у', 'ж', 'е']","['p', 'a', 'h', 'u', 'zh', 'y']","[['p', 'a', 'h', 'o', 'zh', 'y']]"
4712,"['п', 'о', 'ц', 'е', 'л', 'о', 'в', 'а', 'л']","['p', 'a', 'c', 'y', 'l', 'a', 'v', 'a', 'l']",[]
4713,"['п', 'о', 'ч', 'а', 'щ', 'е']","['p', 'a', 'ch', 'a', 'sc', 'i']",[]
4714,"['п', 'о', 'ч', 'е', 'м', 'у', 'т', 'о']","['p', 'a', 'ch', 'i', 'm', 'u', 't', 'a']",[]
4715,"['п', 'о', 'ч', 'е', 'р', 'к', 'о', 'м']","['p', 'o', 'ch', 'i', 'r', 'k', 'a', 'm']",[]
4716,"['п', 'о', 'ч', 'е', 'р', 'н', 'е', 'в', 'ш', 'и', 'х']","['p', 'a', 'ch', 'i', 'r', ""n'"", 'e', 'f', 'sh', 'y', 'h']",[]
4717,"['п', 'о', 'ч', 'е', 'р', 'н', 'е', 'й']","['p', 'a', 'ch', 'i', 'r', ""n'"", 'e', 'j']",[]
4718,"['п', 'о', 'ч', 'и', 'с', 'т', 'и', 'л']","['p', 'a', 'ch', 'i', ""s'"", ""t'"", 'i', 'l']",[]
4719,"['п', 'о', 'ч', 'т', 'е', 'н', 'и', 'е', 'м']","['p', 'a', 'ch', ""t'"", 'e', ""n'"", 'i', 'j', 'i', 'm']",[]
4720,"['п', 'о', 'ч', 'у', 'в', 'с', 'т', 'в', 'о', 'в', 'а', 'л']","['p', 'a', 'ch', 'u', 's', 't', 'v', 'a', 'v', 'a', 'l']","[['p', 'a', 'ch', 'u', 's', 't', 'v', 'a', 'v', 'a', 'l', 'a']]"
4721,"['п', 'о', 'ч', 'у', 'в', 'с', 'т', 'в', 'о', 'в', 'а', 'л', 'а']","['p', 'a', 'ch', 'u', 's', 't', 'v', 'a', 'v', 'a', 'l', 'a']","[['p', 'a', 'ch', 'u', 's', 't', 'v', 'a', 'v', 'a', 'l']]"
4722,"['п', 'о', 'ч', 'у', 'в', 'с', 'т', 'в', 'о', 'в', 'а', 'т', 'ь']","['p', 'a', 'ch', 'u', 's', 't', 'v', 'a', 'v', 'a', ""t'""]",[]
4723,"['п', 'о', 'ч', 'у', 'я', 'в']","['p', 'a', 'ch', 'u', 'j', 'i', 'f']","[['p', 'a', 'ch', 'u', 'j', 'i', 'l']]"
4724,"['п', 'о', 'ч', 'у', 'я', 'л']","['p', 'a', 'ch', 'u', 'j', 'i', 'l']","[['p', 'a', 'ch', 'u', 'j', 'i', 'f']]"
4725,"['п', 'о', 'ш', 'е', 'л']","['p', 'a', 'sh', 'o', 'l']","[['s', 'a', 'sh', 'o', 'l'], ['p', 'r', 'a', 'sh', 'o', 'l'], ['d', 'a', 'sh', 'o', 'l'], ['v', 'a', 'sh', 'o', 'l']]"
4726,"['п', 'о', 'ш', 'л', 'о']","['p', 'a', 'sh', 'l', 'o']",[]
4727,"['п', 'о', 'ш', 'л', 'о']","['p', 'o', 'sh', 'l', 'a']",[]
4728,"['п', 'о', 'ш', 'у', 'т', 'и', 'л']","['p', 'a', 'sh', 'u', ""t'"", 'i', 'l']","[['p', 'a', 'sh', 'u', ""t'"", 'i', 'l', 'a'], ['p', 'a', 'sh', 'u', ""t'"", 'i', ""l'"", 'i']]"
4729,"['п', 'о', 'ш', 'у', 'т', 'и', 'л', 'а']","['p', 'a', 'sh', 'u', ""t'"", 'i', 'l', 'a']","[['p', 'a', 'sh', 'u', ""t'"", 'i', ""l'"", 'i'], ['p', 'a', 'sh', 'u', ""t'"", 'i', 'l']]"
4730,"['п', 'о', 'ш', 'у', 'т', 'и', 'л', 'и']","['p', 'a', 'sh', 'u', ""t'"", 'i', ""l'"", 'i']","[['p', 'a', 'sh', 'u', ""t'"", 'i', 'l', 'a'], ['p', 'a', 'sh', 'u', ""t'"", 'i', 'l']]"
4731,"['п', 'о', 'э', 'т', 'о', 'м', 'у']","['p', 'a', 'e', 't', 'a', 'm', 'u']",[]
4732,"['п', 'о', 'ю', 'т']","['p', 'a', 'j', 'u', 't']","[['p', 'a', 'j', 'o', 't'], [""p'"", 'j', 'u', 't'], ['p', 'o', 't']]"
4733,"['п', 'о', 'я', 'в', 'и', 'л', 'и', 'с', 'ь']","['p', 'a', 'i', ""v'"", 'i', ""l'"", 'i', ""s'""]","[['p', 'a', 'j', 'i', ""v'"", 'i', 'l', 'a', ""s'""]]"
4734,"['п', 'о', 'я', 'в', 'и', 'л', 'о', 'с', 'ь']","['p', 'a', 'j', 'i', ""v'"", 'i', 'l', 'a', ""s'""]","[['p', 'a', 'i', ""v'"", 'i', ""l'"", 'i', ""s'""]]"
4735,"['п', 'о', 'я', 'в', 'и', 'т', 'ь', 'с', 'я']","['p', 'a', 'i', ""v'"", 'i', 'c', 'a']",[]
4736,"['п', 'о', 'я', 'в', 'л', 'я', 'е', 'т', 'с', 'я']","['p', 'a', 'i', 'v', ""l'"", 'a', 'i', 'c', 'a']","[['p', 'a', 'j', 'i', 'v', ""l'"", 'a', 'j', 'u', 'c', 'a']]"
4737,"['п', 'о', 'я', 'в', 'л', 'я', 'л', 'а', 'с', 'ь']","['p', 'a', 'i', 'v', ""l'"", 'a', 'l', 'a', ""s'""]","[['p', 'a', 'j', 'i', 'v', ""l'"", 'a', ""l'"", 'i', ""s'""]]"
4738,"['п', 'о', 'я', 'в', 'л', 'я', 'л', 'и', 'с', 'ь']","['p', 'a', 'j', 'i', 'v', ""l'"", 'a', ""l'"", 'i', ""s'""]","[['p', 'a', 'i', 'v', ""l'"", 'a', 'l', 'a', ""s'""]]"
4739,"['п', 'о', 'я', 'в', 'л', 'я', 'ю', 'т', 'с', 'я']","['p', 'a', 'j', 'i', 'v', ""l'"", 'a', 'j', 'u', 'c', 'a']","[['p', 'a', 'i', 'v', ""l'"", 'a', 'i', 'c', 'a']]"
4740,"['п', 'о', 'я', 'с']","['p', 'o', 'j', 'i', 's']","[['p', 'o', 'i', ""s'"", 'i']]"
4741,"['п', 'о', 'я', 'с', 'е']","['p', 'o', 'i', ""s'"", 'i']","[['p', 'o', 'j', 'i', 's']]"
4742,"['п', 'о', 'я', 'с', 'н', 'и', 'л', 'а']","['p', 'a', 'j', 'i', ""s'"", ""n'"", 'i', 'l', 'a']",[]
4743,"['п', 'р', 'а', 'в']","['p', 'r', 'a', 'f']","[['p', 'r', 'a', 'v', 'a'], ['p', 'r', 'a', 'v', 'a']]"
4744,"['п', 'р', 'а', 'в', 'а']","['p', 'r', 'a', 'v', 'a']","[['p', 'r', 'a', 'f'], ['s', 'p', 'r', 'a', 'v', 'a'], ['p', 'r', 'a', 'v', 'd', 'a'], ['p', 'r', 'a', 'v', 'a']]"
4745,"['п', 'р', 'а', 'в', 'а']","['p', 'r', 'a', 'v', 'a']","[['p', 'r', 'a', 'f'], ['s', 'p', 'r', 'a', 'v', 'a'], ['p', 'r', 'a', 'v', 'd', 'a'], ['p', 'r', 'a', 'v', 'a']]"
4746,"['п', 'р', 'а', 'в', 'д', 'а']","['p', 'r', 'a', 'v', 'd', 'a']","[['p', 'r', 'a', 'v', 'd', 'u'], ['p', 'r', 'a', 'v', 'a'], ['p', 'r', 'a', 'v', ""d'"", 'i']]"
4747,"['п', 'р', 'а', 'в', 'д', 'е']","['p', 'r', 'a', 'v', ""d'"", 'i']","[['p', 'r', 'a', 'v', 'd', 'a'], ['p', 'r', 'a', 'v', 'd', 'u']]"
4748,"['п', 'р', 'а', 'в', 'д', 'у']","['p', 'r', 'a', 'v', 'd', 'u']","[['p', 'r', 'a', 'v', 'd', 'a'], ['p', 'r', 'a', 'v', ""d'"", 'i']]"
4749,"['п', 'р', 'а', 'в', 'и', 'л', 'о']","['p', 'r', 'a', ""v'"", 'i', 'l', 'a']",[]
4750,"['п', 'р', 'а', 'в', 'и', 'л', 'ь', 'н', 'о']","['p', 'r', 'a', ""v'"", 'i', ""l'"", 'n', 'a']",[]
4751,"['п', 'р', 'а', 'в', 'о']","['p', 'r', 'a', 'v', 'a']","[['p', 'r', 'a', 'f'], ['p', 'r', 'a', 'v', 'a'], ['p', 'r', 'a', 'v', 'a', 'j']]"
4752,"['п', 'р', 'а', 'в', 'о', 'й']","['p', 'r', 'a', 'v', 'a', 'j']","[['t', 'r', 'a', 'v', 'o', 'j'], ['p', 'r', 'a', 'v', 'y', 'j'], ['p', 'r', 'a', 'v', 'a']]"
4753,"['п', 'р', 'а', 'в', 'ы', 'й']","['p', 'r', 'a', 'v', 'y', 'j']","[['p', 'r', 'a', 'v', 'a', 'j']]"
4754,"['п', 'р', 'а', 'з', 'д', 'н', 'и', 'к']","['p', 'r', 'a', ""z'"", ""n'"", 'i', 'k']",[]
4755,"['п', 'р', 'а', 'з', 'д', 'н', 'и', 'к', 'а', 'м']","['p', 'r', 'a', ""z'"", ""n'"", 'i', 'k', 'a', 'm']",[]
4756,"['п', 'р', 'а', 'з', 'д', 'н', 'и', 'ч', 'н', 'ы', 'м']","['p', 'r', 'a', ""z'"", ""n'"", 'i', 'ch', 'n', 'y', 'm']",[]
4757,"['п', 'р', 'е', 'в', 'р', 'а', 'т', 'и', 'л', 'а', 'с', 'ь']","['p', ""r'"", 'i', 'v', 'r', 'a', ""t'"", 'i', 'l', 'a', ""s'""]",[]
4758,"['п', 'р', 'е', 'в', 'ы', 'ш', 'а', 'ю', 'т']","['p', ""r'"", 'i', 'v', 'y', 'sh', 'a', 'j', 'u', 't']",[]
4759,"['п', 'р', 'е', 'г', 'р', 'а', 'д', 'а']","['p', ""r'"", 'i', 'g', 'r', 'a', 'd', 'a']",[]
